2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09
1321905743864451089,1332272127744077824,1334105473902055434,1345054896576487425,1361353135822888964,1368979532900929537,1379315260490981377,1392950928949579781,1408366033866350597,1415140857339121665,1430104090474917917,1443792800139644929
1321846384987877378,1331275001631162369,1338542464412635148,1351176325415972866,1359788274852769795,1371048110709964801,1380968840826343430,1392526058067480577,1406092871153901572,1414353917807316996,1431025411329298432,1436760783698993153
1322416646682775552,1329008999342202880,1336813711714099200,1346637967989723136,1362802386822172675,1366817292697403393,1384187756188880902,1395135313916354563,1399734724923334659,1419861524785549335,1425254959210192898,1436578589621686279
1320058158614720513,1333187317192945665,1337398438627930112,1345572003613433857,1364950867535921152,1366778738411663364,1384532916693262341,1395047002153439237,1402798381018365962,1417280148651577344,1429307604996706312,1433054151198523397
1322061469480005632,1333215707841122305,1338082217143185408,1349241397145165825,1362937011225563143,1366482113667739652,1386665284908507136,1397956260645986307,1407762976891838465,1411800098116444161,1424365630199902210,1435428778193399811
1321284809042386944,1333131327516930049,1334410660428431360,1353690457684004864,1357485094232068097,1376944360378499075,1382162124365987841,1392898183962009604,1404472635610697733,1417161340716728323,1428185498435080197,1442684517165109251
1321435437840424964,1333530828488339458,1339710616446091270,1348846331792674820,1360193485442338816,1368302811000213504,1387541926237425667,1393227443050270727,1409577022121205764,1415891885936111616,1422397583167827976,1442574850380419079
1318807894385741826,1322821671385006080,1339662397364183048,1346013785706868736,1363950791464263684,1375464782157910019,1379420325331365896,1392947273911439360,1404862747637170177,1411776679157059587,1421931852567392970,1437436040189394944
1318266010282098699,1329748339110207489,1334185229049876481,1351767108133285890,1359609912087769092,1368366565767413768,1379513962690150401,1390030177321824267,1401803354586681346,1420456167721947138,1421891271371657221,1442271683881095168
1322712579932827648,1330989193951137796,1337538486300270593,1347332346677227526,1365276489206358020,1366820662896173056,1379868239778439170,1393192512660123651,1410277528837763072,1412600739298381824,1421919091275796485,1442845357587697672
1318576496861237259,1330995955085303810,1343902666951446529,1346645170482102272,1362573389559332865,1376571062691958785,1381375463856214021,1397847374471385092,1404527171843018758,1421667589739073537,1422314004140093456,1435819786521530370
1318958577579679745,1331229849151700993,1343650398775562240,1354501348776005634,1362742366885605382,1372913365979381761,1386799820002762753,1391824395161669634,1408227775513649153,1413082618929766405,1427705557717237765,1442187804163805189
1318441871782432769,1326590943349370882,1342269065058926593,1346819177634521088,1364633245107781633,1369230663392526340,1387252502148657154,1393609034314485766,1404070558439034880,1412592454885388294,1431685379137196034,1441891876487909379
1320684727251226624,1332109476304830464,1338485051844157441,1346620131548549120,1365797459021201419,1375013970185191424,1380293155589926913,1393182298745544710,1404499558567137290,1421477207394893832,1422552814673346570,1439573885591064576
1318994635507761153,1327367518021935105,1336128489532043264,1349656079521689600,1361954852927115269,1370406205865271301,1380723607077318659,1389079196853407746,1405192146395680771,1417176929367642112,1432833402684809218,1433108644590198795
1321821903993135105,1324203942197211136,1342241853769469953,1348669987737587714,1357822306962137089,1374367671865765891,1387529543913820166,1389554224044941315,1401448645912928256,1415900998648745984,1429511204146450438,1436702304569229323
1318966630911774725,1327486472065323009,1337621751723855872,1353808366477275136,1360598125954490376,1376231779036753925,1384697238845263873,1399215298297925638,1409746235980980225,1414257087253725187,1425586262635737090,1438817402104467464
1318759009306832897,1325373705409744896,1337935772276543488,1352251769389273089,1364748243184287744,1374066691467001859,1385286276308426756,1398896316172750851,1402291433567105034,1414737586162126850,1424758017204043777,1435867805123969024
1319550711538044930,1333265102141681664,1335020527505780736,1348900940942897154,1365395351805382657,1371110959863885831,1381620822524243972,1393254933873319937,1410362530334187526,1421547787754295304,1423756547096723464,1434215300019466244
1318875813081681920,1332357718150098944,1338515494052245504,1347223094059020289,1360908653230964736,1368419837568049155,1384458501259337728,1389888236420485121,1408884273810116613,1413918942783885315,1426914691595526146,1443413861470715907
1318448655720943617,1333108234496970754,1336190349815947265,1349658268914876418,1361651264795398145,1370212132814524421,1379276635996884993,1393999340197212160,1410402479599067141,1416365574364479488,1423265453309251584,1435130911658446853
1320811683514900481,1326197824594194433,1339429919529574401,1351571462193176581,1364990306068942854,1376372000952705025,1379443293688320003,1391985146585391109,1404682143268102146,1415699859118694401,1432415889505366019,1433213480958578688
1319190162899808256,1327527151571259392,1334064330741067777,1355236019440812034,1361096648772960257,1370785927845515264,1380983681330900992,1392920447080095756,1407199923121143811,1421178162386440195,1430690145171173378,1433401069212618766
1319578683145736192,1330306624100200463,1334401614233260032,1346619027339276291,1359259210282897409,1375479542584897542,1385737689631268869,1394579160190836739,1409032846921064452,1416131083964452869,1428536551890325506,1437171589901164544
1322261380817391619,1333130713542094848,1340179670101213186,1345213024525639683,1363135697419440134,1370438037591691273,1384208088304025605,1392939472321458188,1404297961622982659,1421061342853832706,1425905680997916674,1443456405588033540
1318224956048601089,1333153635732164609,1333780997079519233,1351184330819825669,1364922460567658496,1369172466040455171,1385241745613631493,1398236122761863176,1408707441525731328,1417394774470975496,1423907399484674048,1440719271315722244
1321758684070830083,1328064419574779907,1334903229755387911,1345568811597123585,1363839311880343552,1376150484017369094,1378092214211911681,1389389383112044550,1409288463879393284,1410678539788095489,1428010824262619139,1436306501581291520
1322736862876770304,1332513670018990080,1338455273531445249,1353352143814750214,1359981790547464197,1370816924326756352,1381641588191993860,1392979724222308352,1403961151554265088,1419296783667240965,1427840924998987781,1436001271685603333
1318578556289646592,1332011444548866053,1339700453941002241,1347211077021433858,1364916252062416896,1375388993680941058,1385772020651241478,1389901074082025475,1401369658759028737,1419169342206267396,1425601826506907652,1440324720545579018
1318167037764653059,1333174882033672197,1335400138022457345,1346897087414345733,1356223139076857857,1370145417510465538,1385969109603606529,1398988074181222403,1406777656549457920,1418406667629342724,1428884706733568004,1433969225941454848
1320002637056671744,1324697731340791808,1336924485023358976,1348976123422638083,1357679865655353344,1369633177782919173,1388197233754005508,1398125690940186627,1402263319814283273,1417522450968064007,1431683940906160134,1436170985770684423
1320014188769611779,1333130782316048392,1342329545387610112,1353337861270102020,1359128528957095936,1376954120922349570,1387966750738817026,1393012320750784512,1406358133967097865,1420139253258932226,1424627378664443907,1439700251980537862
1321334148598919168,1333139712735895555,1340270576099856384,1353782229491703808,1362848849434451972,1370816200897404929,1380935225572753412,1394111301530554372,1403494102621167617,1417967853664342016,1427072265951318023,1434953329742913545
1322095852429676544,1330460912902434827,1344400413500583938,1347148328530796551,1363225733141729280,1370593293525000194,1387026724978888704,1393364273213050880,1407042110725967879,1420807451604029442,1430903943136088068,1440097496991088645
1321424706227109889,1328659171001057280,1343447528453275648,1355539187244683264,1363068939119509506,1370396285568696323,1380399597386747905,1388653751301509122,1408079574819393538,1414873362757824528,1423776422464692224,1442886062959960071
1320583812322000896,1333194487317880834,1338433598576332802,1348702194640564227,1362443130038087686,1372104564816498688,1379648887103877121,1394412936962224128,1402346256853352458,1420335943089852422,1423477411086311425,1434997778988650504
1321549095467700230,1332226018418053120,1334333797597405184,1346700259683143680,1365022104161165312,1376718932459937795,1387114034466418688,1393008303400235008,1409634984692916228,1417910527590809601,1425928700797747202,1439093420258115587
1319645077678051328,1330832080117387265,1343208219699683330,1355214783994159105,1363225591886053377,1377287519763529730,1385645179214856193,1393052427541262336,1409665078559870977,1421235551999385600,1432345574443937800,1441666465451569159
1320560487453646848,1333460765370687493,1335456243306160129,1345862534826491904,1360194332750397447,1375095211790073859,1386814750655352836,1391920070075506689,1404307356557594624,1420244940534157314,1424346043056017411,1439617579832774658
1320709110220742656,1331784068338368513,1343905856639827968,1355893882148499464,1360986383746097154,1366418615864590338,1380485338985082880,1394347330397147144,1402698844534722564,1421521255459704835,1423179728580657152,1437622990557138949
1318142095983607808,1330150425639727106,1338415836160266240,1350576654414991362,1361627138991017986,1371818492324892678,1377774650948788226,1399099706987499529,1406697221014405123,1414234051490287619,1425644654113009665,1436494711737487374
1321763730804379654,1325867105208721412,1337454921680117760,1349720003810099200,1364280551495073801,1371632058204893186,1379967887637585920,1393236619625443332,1402737252652945412,1417043034286481409,1428930596580077571,1438078658703347713
1320747392069595136,1331410435736788993,1337480431625756673,1349859780190298112,1359223572888133632,1375558055870537728,1386660122328449031,1395972804969967620,1404614491694792706,1419936582581166080,1422541622479400963,1439934727402655745
